id,name,nature,culture,entertainment,food,activity,tags,latitude,longitude,image_url,district
305,寶山二集團櫻花公園,1,0.3,0.4,0.3,0.5,"風景,櫻花",23.059363,120.7309866,https://takao.kcg.gov.tw/public/article/a0/3519/atl_3519_20250203104131_921.jpg,桃源區
306,寶山假日市集,0.7,0.6,0.5,0.8,0.4,"市集,原住民,美食",23.05918743,120.7317071,https://khh.travel/image/1773/480x360,桃源區
307,寶山茶園步道風光,1,0.3,0.2,0.4,0.7,"風景,步道,茶園",23.00694,120.65838,https://khh.travel/image/22196/1024x768,桃源區
308,索阿紀吊橋,0.8,0.3,0.2,0.1,0.5,"風景,吊橋",23.13082141,120.7255285,https://khh.travel/image/55779/1920x1080,桃源區
309,瓦阿係吊橋,0.8,0.3,0.2,0.1,0.5,"風景,吊橋",23.21680336,120.8035982,https://khh.travel/image/1782/1024x768,桃源區
310,馬舒霍爾文化聚落所,0.6,0.9,0.3,0.3,0.4,"文化,原住民",23.27343465,120.8256412,https://khh.travel/content/images/Attractions/21515/480x360_attractions-image-iwaokmfhhuohpq-cyzg0va.jpg,桃源區
311,衛武迷迷村,0.3,0.8,0.6,0.2,0.4,"彩繪,打卡點,散步",22.6271602,120.3439337,https://khh.travel/image/37346/1920x1080,苓雅區
312,南華商圈,0.1,0.4,0.8,0.9,0.3,"購物,夜市",22.63114995,120.3028973,https://khh.travel/image/1795/1024x768,新興區
313,新堀江商圈,0.1,0.3,0.9,0.8,0.4,"購物,潮流,美食",22.62326092,120.3019015,https://cc.tvbs.com.tw/img/program/_data/i/upload/2024/07/15/20240715160018-4594a56f-la.jpg,新興區
314,大湖番茄會社,0.6,0.9,0.4,0.1,0.3,"古蹟,鳳凰花,廢墟風",22.88950741,120.2424468,https://khh.travel/image/50466/1920x1080,湖內區
315,葫蘆雕刻藝術館,0.2,0.9,0.4,0.1,0.2,"藝文,手工藝",22.96941,120.54161,https://gcik002.so-buy.com/ezfiles/342/1342/pictures/691/adlarge78874_600.jpg,杉林區
316,杉林大橋,0.8,0.2,0.2,0.1,0.3,"風景,鐵道",22.99076,120.55088,https://khh.travel/image/50412/480x360,杉林區
317,黃家伙房,0.3,0.9,0.1,0.1,0.2,"古蹟,客家",22.96041384,120.5321389,https://khh.travel/image/50407/1920x1080,杉林區
318,永安宮,0.3,1,0.2,0.2,0.2,廟宇,22.81824204,120.2249152,https://orgws.kcg.gov.tw/001/KcgOrgUploadFiles/281/relpic/16389/56155/8b7636cc-05db-4b69-bdb9-c594e91bb448.jpg,永安區
319,天文宮,0.3,1,0.2,0.2,0.2,廟宇,22.81280569,120.2402298,https://khh.travel/image/1821/1024x768,永安區
320,文興宮,0.3,1,0.2,0.2,0.2,廟宇,22.80460185,120.2464142,https://crgis.rchss.sinica.edu.tw/temples/KaohsiungCity/yungan/1216006-WXG/copy9_of_copy8_of_copy7_of_copy6_of_copy5_of_copy4_of_copy3_of_copy2_of_copy_of_.jpg/@@images/eab51c2d-1ae2-40a5-8b24-954df1010ee6.jpeg,永安區
321,鑽石沙灣海岸,1,0.2,0.5,0.1,0.5,"海邊,廢棄物藝術",22.82133186,120.2075585,https://khh.travel/image/55736/1920x1080,永安區
322,永新灣,0.9,0.3,0.4,0.1,0.4,"海邊,風景",22.81514336,120.2100025,https://orgws.kcg.gov.tw/001/KcgOrgUploadFiles/281/relpic/16389/54503/d841a2b7-d9e4-4971-b6fb-e666129831b2.jpg,永安區
323,烏林投步道,0.9,0.2,0.1,0.1,0.7,"海邊,步道",22.84052245,120.2008497,https://khh.travel/image/1844/480x360,永安區
324,維新彩繪村,0.4,0.6,0.4,0.1,0.3,"彩繪,打卡點",22.80603116,120.2454338,https://khh.travel/image/1849/1920x1080,永安區
325,永安濕地,1,0.3,0.2,0.1,0.5,"生態,賞鳥",22.83584649,120.2115137,https://orgws.kcg.gov.tw/001/KcgOrgUploadFiles/281/relpic/16389/54628/9be11515-33a9-44d7-b5f2-38fbe1d99fbc.jpg,永安區
326,見城之道,0.6,0.9,0.3,0.1,0.6,"古蹟,步道,歷史",22.67775501,120.2923653,https://takao.kcg.gov.tw/public/article/a0/1007/atl_1007_20230811110227_698.jpg,左營區
327,中央公園,0.8,0.4,0.5,0.2,0.5,"風景,散步,商圈",22.62473709,120.2994553,https://khh.travel/image/43432/1920x1080,新興區
328,再見捌捌陸,0.4,1,0.5,0.1,0.3,"眷村,古蹟,文化",22.69268559,120.2890698,https://cdn-smiletaiwan.cw.com.tw/article/202307/article-64c0b90cc6352.jpg,左營區
329,芒果咖秋,0.2,0.8,0.5,0.9,0.2,"咖啡,藝文,孔廟",22.68932653,120.298786,https://khh.travel/image/1880/1024x768,左營區
330,左營舊城車站,0.3,0.8,0.3,0.1,0.2,"鐵道,歷史",22.67444909,120.294005,https://tcmbdata.culture.tw/api/collection/image/Culture_Place?uid=246896,左營區
331,內惟車站,0.3,0.7,0.4,0.1,0.2,"鐵道,設計",22.66595403,120.2870072,https://khh.travel/image/1921/1920x1080,鼓山區
332,美術館車站,0.3,0.7,0.4,0.1,0.2,"鐵道,設計",22.6521062,120.2815262,https://khh.travel/image/1923/1920x1080,鼓山區
333,民族車站,0.2,0.5,0.2,0.1,0.2,鐵道,22.63876933,120.3148533,https://www.rb.gov.tw/public/upimgs/D04/%E6%B0%91%E6%97%8F%E7%AB%99.jpg,三民區
334,科工館車站,0.2,0.5,0.2,0.1,0.2,鐵道,22.63712672,120.3260047,https://khh.travel/image/1934/480x360,三民區
335,正義車站,0.2,0.5,0.2,0.1,0.2,鐵道,22.6342146,120.3427508,https://khh.travel/image/1937/1920x1080,苓雅區
336,鳳山車站,0.2,0.6,0.3,0.2,0.2,"鐵道,建築",22.63149987,120.3571043,https://khh.travel/image/55893/1920x1080,鳳山區
337,高雄車站,0.2,0.6,0.3,0.2,0.2,"鐵道,建築",22.63949378,120.3025809,https://upload.wikimedia.org/wikipedia/commons/9/95/%E9%AB%98%E9%9B%84%E8%BB%8A%E7%AB%99-%E5%BB%A3%E5%A0%B4-20250131.jpeg,三民區
338,鼓山車站,0.2,0.6,0.3,0.1,0.2,"鐵道,歷史",22.64180104,120.2806796,https://khh.travel/image/1950/1920x1080,鼓山區
339,三塊厝舊站,0.3,0.9,0.4,0.1,0.3,"古蹟,木造車站",22.63895218,120.2938244,https://khh.travel/image/1952/1920x1080,三民區
340,吉林夜市,0.1,0.2,0.5,1,0.3,"夜市,美食",22.64413315,120.3063333,https://khh.travel/image/50221/480x360,三民區
341,金馬賓館當代美術館,0.3,0.9,0.6,0.6,0.2,"美術館,古蹟,餐飲",22.62760119,120.2788491,https://takao.kcg.gov.tw/public/article/a0/3430/atl_3430_20240828100536_584.jpg,鼓山區
342,宏裕行花枝丸館,0.1,0.5,0.7,0.9,0.3,"觀光工廠,美食",22.57743125,120.3155363,https://khh.travel/image/19717/1024x768,前鎮區
343,市境之南樹,0.7,0.4,0.3,0.1,0.3,"打卡點,風景",22.47586737,120.4146947,https://khh.travel/image/39180/1024x768,林園區
344,壽天宮,0.3,1,0.2,0.3,0.2,"廟宇,媽祖",22.79816447,120.2911187,https://khh.travel/image/962/1024x768,岡山區
345,尾寮山登山步道,1,0.2,0.1,0.1,0.9,"登山,戶外運動",22.86562488,120.6525697,https://recreation.forest.gov.tw/Files/RT/Photo/131/05/131.jpg,三地門鄉
346,布農文化展示中心,0.5,0.9,0.3,0.1,0.2,"文化,原住民",23.26339105,120.8259608,https://www.maolin-nsa.gov.tw/_api/content/images/attractions/2804/1024x768_11005698.jpg,桃源區
347,桃源區原住民文物館,0.5,0.9,0.3,0.1,0.2,"文化,原住民",23.1592203,120.7662832,https://khh.travel/image/22197/1920x1080/,桃源區
348,神威天臺山,0.8,1,0.3,0.1,0.5,"廟宇,風景,宏偉",22.89105096,120.6161228,https://www.maolin-nsa.gov.tw/_api/content/images/attractions/44731/1024x768_attractions-image-htq4mupupkm2rtpvalc2iw.jpg,六龜區
349,竹林休閒農業區,0.9,0.4,0.4,0.5,0.5,"農場,賞花,體驗",23.103709,120.732365,https://www.maolin-nsa.gov.tw/_api/Image/2931/?r=1733292151450,六龜區
350,龜王岩,0.8,0.5,0.2,0.1,0.4,"風景,奇岩",22.99321416,120.6394163,https://www.17itaiwan.tw/News/upload/2013-11-23_05(1).jpg,六龜區
351,東溪大橋,0.8,0.3,0.2,0.1,0.3,風景,23.00746045,120.6541203,https://orgws.kcg.gov.tw/Download.ashx?u=LzAwMS9LY2dPcmdVcGxvYWRGaWxlcy8zMjQvY2tmaWxlLzk5ZjJmODczLTJiOWMtNDU4Mi1iY2M1LWExNTFkMjgxYmNjN0AxMDI0eDc2OC5wbmc%3D&n=5ZyW54mHMS5wbmc%3D&Icon=.png,六龜區
352,茂林入口意象公園,0.7,0.5,0.3,0.1,0.3,"風景,打卡點",22.880515,120.6499559,https://theme.maolin-nsa.gov.tw/butterfly/images/viewpoint/img1-9.jpg,茂林區
353,茂林遊客中心,0.6,0.4,0.3,0.2,0.2,旅遊服務,22.88584183,120.6633687,https://www.maolin-nsa.gov.tw/_api/content/images/attractions/57705/1024x768_attractions-image-tb9imktnyuiukbxulh2lba.jpg,茂林區
354,茂林紫蝶生態公園,1,0.4,0.3,0.1,0.6,"生態,蝴蝶",22.88765721,120.6631485,https://www.maolin-nsa.gov.tw/_api/content/images/attractions/3033/1024x768_attractions-image-h-nz_cwlekkn4ys79a6vcg.jpg,茂林區
355,羅木斯溪步道,1,0.2,0.2,0.1,0.8,"步道,玩水,瀑布",22.89138787,120.6735924,https://cdntwrunning.biji.co/800_e2e46dfe25c70162748b0ea51148be3a.png,茂林區
356,蛇頭山,1,0.2,0.1,0.1,0.7,"風景,地質",22.90737825,120.6953734,https://www.maolin-nsa.gov.tw/_api/content/images/attractions/34533/1024x768_attractions-image-j4hizchpveunug-6dolvjg.jpg,茂林區
357,龍頭山遊憩區,1,0.3,0.3,0.1,0.7,"風景,步道,小長城",22.90954034,120.6894661,https://www.maolin-nsa.gov.tw/_api/Image/56262/?r=1725444800729,茂林區
358,多納石板屋,0.4,0.9,0.3,0.3,0.4,"文化,建築,原住民",22.91088692,120.7159704,https://www.maolin-nsa.gov.tw/_api/Image/3064/?r=1733293965483,茂林區
359,姿沙里沙里步道,0.9,0.3,0.2,0.1,0.7,"步道,風景",22.88863823,120.6644233,https://www.maolin-nsa.gov.tw/_api/content/images/attractions/3077/1024x768_11005865.jpg,茂林區
360,茂林環境教育中心,0.8,0.7,0.3,0.1,0.4,"生態,教育",22.88626,120.663343,https://www.maolin-nsa.gov.tw/_api/content/images/attractions/3050/1024x768_attractions-image-vq2t95x-q0knzgjywbx9dg.jpg,茂林區
361,萬山部落,0.8,0.9,0.3,0.2,0.5,"文化,原住民,岩雕",22.90825,120.68092,https://www.maolin-nsa.gov.tw/_api/Image/56441/?r=1726366330612,茂林區
362,新威遊客中心,0.7,0.4,0.3,0.2,0.3,旅遊服務,22.8909024,120.6232353,https://www.maolin-nsa.gov.tw/_api/content/images/attractions/3088/1024x768_11005876.jpg,六龜區
363,不老步道,0.9,0.2,0.2,0.1,0.7,"步道,健行",23.06704155,120.6842342,https://www.maolin-nsa.gov.tw/_api/Image/55285/?r=1729575772288,六龜區
364,十八羅漢山遊憩區,1,0.3,0.3,0.2,0.6,"風景,地質,休息站",22.950076,120.641848,https://www.maolin-nsa.gov.tw/_api/content/images/attractions/2982/1024x768_11005810.jpg,六龜區
365,水圳恩公祠,0.6,0.9,0.2,0.1,0.3,"古蹟,故事",22.89692639,120.625978,https://www.maolin-nsa.gov.tw/_api/Image/2970/?r=1729835603394,六龜區
366,六龜隧道,0.5,0.8,0.2,0.1,0.4,"古蹟,探險",22.94963,120.64138,https://www.justitravel.com/images/blog/9c318633e4c1747ff2d95c6c5d80332a.jpg,六龜區
367,彩虹山大佛,0.8,1,0.3,0.1,0.4,"廟宇,風景,打卡點",23.0553704,120.6771214,https://khh.travel/Image/37576/?r=1642746057120,六龜區
368,南橫天池,1,0.2,0.1,0.1,0.8,"風景,登山,高山",23.27767233,120.9149098,https://www.maolin-nsa.gov.tw/_api/Image/2827/?r=1733285203546,桃源區
369,池田屋,0.3,0.9,0.2,0.1,0.2,"古蹟,客運站",22.99784687,120.6345541,https://www.maolin-nsa.gov.tw/_api/Image/2991/?r=1733292292667,六龜區
370,寶來花賞公園,0.9,0.3,0.6,0.2,0.5,"溫泉,賞花,露營",23.10741385,120.7034667,https://khh.travel/image/37632/1024x768,六龜區
371,檨仔腳文化共享空間,0.5,0.8,0.4,0.4,0.4,"文創,體驗,窯烤",23.10571884,120.6942382,https://tluxe-aws.hmgcdn.com/public/article/2017/atl_20200430154227_728.jpg,六龜區
372,小長城步道,1,0.3,0.3,0.1,0.7,"步道,風景,龍頭山",22.91266612,120.6920856,https://www.maolin-nsa.gov.tw/_api/Image/55322/?r=1733294488992,茂林區
